candidate_id,session_date,calendar_dte,target_credit,modeled_fill_ns,entry_model,frozen_baseline_fill_ns,frozen_baseline_credit,baseline_entry_verified,events,valid_events,fresh_seconds,stale_events,unmatched_events,invalid_events,locked_events,trade_events,first_mid,last_mid,median_mid,median_width,updates_per_second,bid_min,bid_max,ask_min,ask_max,bid_target_seconds,bid_target_crossings,mid_target_seconds,mid_target_crossings,ask_target_seconds,ask_target_crossings,marketable_seconds,plausible_seconds,marketable_fraction,plausible_fraction,entry_credit_crossings,around_entry_first_mid,around_entry_last_mid,around_entry_median_mid,plus_5s_mid,plus_15s_mid,plus_30s_mid,plus_60s_mid,plus_120s_mid,plus_300s_mid
2059,2024-08-28,2,6.0,,hypothetical_midpoint,1724851860000000000,6.050000000000023,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.5,6.100000000000023,7.5,,,,,,
2060,2024-08-28,2,7.0,,hypothetical_midpoint,1724851860000000000,6.7500000000000115,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.199999999999989,6.799999999999983,6.699999999999989,,,,,,
2061,2024-09-03,2,5.0,,hypothetical_midpoint,1725370260000000000,5.050000000000023,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.450000000000003,5.1000000000000085,4.950000000000003,,,,,,
2062,2024-09-03,2,6.0,,hypothetical_midpoint,1725370260000000000,6.0000000000000115,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.0,6.400000000000006,5.6000000000000085,,,,,,
2063,2024-09-03,2,7.0,,hypothetical_midpoint,1725370260000000000,7.0000000000000115,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.900000000000006,6.1499999999999915,7.049999999999983,,,,,,
2064,2024-09-03,3,5.0,,hypothetical_midpoint,1725370260000000000,5.0000000000000115,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.75,5.050000000000011,4.75,,,,,,
2065,2024-09-03,3,6.0,,hypothetical_midpoint,1725370260000000000,5.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.25,6.0,5.550000000000011,,,,,,
2066,2024-09-03,3,7.0,,hypothetical_midpoint,1725370260000000000,6.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.949999999999989,7.0,7.299999999999983,,,,,,
2091,2024-09-16,2,5.0,,hypothetical_midpoint,1726493460000000000,5.049999999999966,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.5,5.099999999999994,4.75,,,,,,
2092,2024-09-16,2,6.0,,hypothetical_midpoint,1726493460000000000,6.0499999999999945,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.100000000000023,6.100000000000023,6.300000000000011,,,,,,
2093,2024-09-16,2,7.0,,hypothetical_midpoint,1726493460000000000,7.049999999999966,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.5,7.099999999999994,6.749999999999986,,,,,,
2094,2024-09-16,3,5.0,,hypothetical_midpoint,1726493460000000000,4.899999999999989,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.700000000000017,4.949999999999989,4.949999999999989,,,,,,
2095,2024-09-16,3,6.0,,hypothetical_midpoint,1726493460000000000,6.049999999999966,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.899999999999977,6.099999999999966,6.199999999999989,,,,,,
2096,2024-09-16,3,7.0,,hypothetical_midpoint,1726493460000000000,6.999999999999983,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,9.050000000000011,7.049999999999983,6.449999999999989,,,,,,
2127,2024-10-01,2,5.0,,hypothetical_midpoint,1727789460000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.999999999999986,5.0,5.099999999999994,,,,,,
2128,2024-10-01,2,6.0,,hypothetical_midpoint,1727789460000000000,5.900000000000017,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.900000000000006,5.950000000000003,5.950000000000003,,,,,,
2129,2024-10-01,2,7.0,,hypothetical_midpoint,1727789460000000000,6.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,1.4500000000000028,7.0,6.6499999999999915,,,,,,
2130,2024-10-01,3,5.0,,hypothetical_midpoint,1727789460000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.749999999999986,5.0,5.000000000000014,,,,,,
2131,2024-10-01,3,6.0,,hypothetical_midpoint,1727789460000000000,5.899999999999989,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,2.049999999999997,5.950000000000003,5.450000000000003,,,,,,
2132,2024-10-01,3,7.0,,hypothetical_midpoint,1727789460000000000,6.999999999999955,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,2.6500000000000057,7.050000000000011,6.4750000000000085,,,,,,
2163,2024-10-15,2,5.0,,hypothetical_midpoint,1728999060000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.20000000000001,5.0,5.149999999999999,,,,,,
2164,2024-10-15,2,6.0,,hypothetical_midpoint,1728999060000000000,5.7500000000000115,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.099999999999994,5.799999999999997,6.699999999999989,,,,,,
2165,2024-10-15,2,7.0,,hypothetical_midpoint,1728999060000000000,6.950000000000029,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.3500000000000085,7.000000000000014,7.599999999999994,,,,,,
2232,2024-11-15,3,5.0,,hypothetical_midpoint,1731681060000000000,5.050000000000009,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.899999999999999,5.100000000000001,4.799999999999997,,,,,,
2233,2024-11-15,3,6.0,,hypothetical_midpoint,1731681060000000000,5.899999999999989,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.550000000000004,5.950000000000003,5.499999999999993,,,,,,
2234,2024-11-15,3,7.0,,hypothetical_midpoint,1731681060000000000,6.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,6.6499999999999915,7.0,6.8500000000000085,,,,,,
2262,2024-11-29,3,5.0,,hypothetical_midpoint,1732890660000000000,5.0000000000000115,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.25,5.049999999999997,5.050000000000004,,,,,,
2263,2024-11-29,3,6.0,,hypothetical_midpoint,1732890660000000000,5.900000000000003,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.899999999999999,5.95000000000001,5.999999999999993,,,,,,
2264,2024-11-29,3,7.0,,hypothetical_midpoint,1732890660000000000,6.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.0,7.0,7.0,,,,,,
2295,2024-12-11,2,5.0,,hypothetical_midpoint,1733927460000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.5,5.0,4.649999999999999,,,,,,
2296,2024-12-11,2,6.0,,hypothetical_midpoint,1733927460000000000,5.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,4.5,6.0,5.950000000000003,,,,,,
2297,2024-12-11,2,7.0,,hypothetical_midpoint,1733927460000000000,6.999999999999983,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,7.1499999999999915,7.049999999999997,7.099999999999994,,,,,,
2322,2024-12-27,3,5.0,,hypothetical_midpoint,1735309860000000000,4.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.300000000000004,4.999999999999993,4.4999999999999964,,,,,,
2323,2024-12-27,3,6.0,,hypothetical_midpoint,1735309860000000000,5.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,5.1000000000000085,6.0,5.950000000000003,,,,,,
2324,2024-12-27,3,7.0,,hypothetical_midpoint,1735309860000000000,6.95,False,0,0,0,0,0,0,0,0,,,,,0.0,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0,9.5,7.0,6.3999999999999915,,,,,,
