candidate_id,session_date,calendar_dte,target_credit,resting_activation_ns,minute_touches,minute_touches_any_fresh_events,strong fill evidence,plausible fill evidence,ambiguous,unlikely fill,conditional_strong fill evidence,conditional_plausible fill evidence,conditional_ambiguous,conditional_unlikely fill,events,valid_events,fresh_seconds,stale_events,unmatched_events,invalid_events,locked_events,trade_events,first_mid,last_mid,median_mid,median_width,updates_per_second,bid_min,bid_max,ask_min,ask_max,bid_target_seconds,bid_target_crossings,mid_target_seconds,mid_target_crossings,ask_target_seconds,ask_target_crossings
1310,2023-09-18,3,7.0,,4,0,0,0,4,0,0,0,4,0,1048,872,86.84779423999979,60,0,134,0,1,8.400000000000006,9.949999999999989,7.650000000000006,25.69999999999999,0.003709209315495151,-33.700000000000045,-2.200000000000017,16.80000000000001,53.60000000000002,86.84779423999979,0,0,0,0,0
1338,2023-09-29,3,5.0,,0,0,0,0,0,0,0,0,0,0,692,545,33.788734215,7,0,145,0,0,9.199999999999989,9.700000000000003,9.450000000000003,31.099999999999966,0.0024492107312238977,-8.799999999999983,-3.3999999999999773,22.0,26.900000000000006,33.788734215,0,0,0,0,0
1339,2023-09-29,3,6.0,,0,0,0,0,0,0,0,0,0,0,596,479,36.312084785000025,9,0,112,0,0,9.699999999999989,9.549999999999997,9.5,31.400000000000006,0.0021094358320945705,-9.599999999999994,-4.0,23.19999999999999,27.899999999999977,36.312084785000025,0,0,0,0,0
1340,2023-09-29,3,7.0,,0,0,0,0,0,0,0,0,0,0,624,406,30.561822218999975,6,0,216,0,0,9.75,9.399999999999977,9.774999999999991,34.50000000000003,0.0022085368443406244,-10.199999999999989,-5.600000000000023,24.69999999999999,29.099999999999966,30.561822218999975,0,0,0,0,0
1341,2023-10-02,2,5.0,,100,0,0,0,100,0,0,0,100,0,1489,1482,87.45424721500008,7,0,2,0,0,4.049999999999997,6.700000000000003,4.549999999999997,12.0,0.007591516263893138,-12.800000000000011,0.5,8.0,25.200000000000017,87.45424721500008,0,0.32777452500000004,9,0,0
1342,2023-10-02,2,6.0,,75,0,0,0,75,0,0,0,75,0,1378,1371,87.33460533599998,6,0,3,0,0,4.5,7.6000000000000085,4.599999999999994,14.200000000000003,0.007025593963495462,-12.400000000000006,-0.5999999999999943,9.599999999999994,25.39999999999999,87.33460533599998,0,0.19250006100000003,11,0,0
1343,2023-10-02,2,7.0,,0,0,0,0,0,0,0,0,0,0,1027,847,63.03935390699998,35,0,156,0,0,9.000000000000014,9.949999999999989,8.449999999999989,29.30000000000001,0.005236055878454165,-9.800000000000011,-2.5999999999999943,19.5,29.400000000000034,63.03935390699998,0,0,0,0,0
1344,2023-10-02,3,5.0,,0,0,0,0,0,0,0,0,0,0,395121,367747,19789.99685707961,7719,0,19998,2,62,4.550000000000004,10.0,7.400000000000002,11.29999999999999,1.3984603949883203,-13.099999999999994,5.1000000000000085,4.899999999999999,30.0,18576.798843040557,1879,2.339044230000001,94,0,0
1345,2023-10-02,3,6.0,,0,0,0,0,0,0,0,0,0,0,1237,1183,107.17679455900002,52,0,4,0,0,7.5,6.600000000000001,6.799999999999997,26.80000000000001,0.004378141148156013,-10.700000000000017,0.20000000000000284,12.900000000000006,27.0,107.17679455900002,0,0,0,0,0
1346,2023-10-02,3,7.0,,2,0,0,0,2,0,0,0,2,0,767,622,92.29917152800002,56,0,94,0,0,7.749999999999986,9.449999999999989,9.200000000000003,32.8,0.002714659871168684,-12.400000000000006,-1.6999999999999886,21.19999999999999,28.899999999999977,92.29917152800002,0,0,0,0,0
1377,2023-10-16,2,5.0,,286,0,0,0,286,0,0,0,286,0,212939,1472,88.7729504829999,211464,0,186247,11,9,5.75,5.299999999999997,6.149999999999999,16.200000000000003,1.0856480065259508,-14.799999999999997,0.5999999999999943,12.400000000000006,26.19999999999999,88.7729504829999,0,0.000179913,2,0,0
1378,2023-10-16,2,6.0,,1,0,0,0,1,0,0,0,1,0,1162,1095,83.47922035199998,36,0,33,3,0,9.099999999999994,8.75,8.5,27.099999999999994,0.005924339757316203,-13.800000000000011,-2.6999999999999886,18.69999999999999,28.80000000000001,83.47922035199998,0,0,0,0,0
1379,2023-10-16,2,7.0,,1,0,0,0,1,0,0,0,1,0,1376,1164,79.04637198299999,31,0,186,3,0,8.549999999999997,9.450000000000003,9.199999999999989,29.80000000000001,0.007015397165290099,-31.900000000000006,-3.0,20.0,48.5,79.04637198299999,0,0,0,0,0
1380,2023-10-16,3,5.0,,3,0,0,0,3,0,0,0,3,0,1698,1667,128.9537726999999,19,0,15,5,0,6.1000000000000085,8.0,6.700000000000003,21.299999999999983,0.006009768528349968,-14.0,-0.5999999999999943,14.300000000000011,29.19999999999999,128.9537726999999,0,0,0,0,0
1381,2023-10-16,3,6.0,,0,0,0,0,0,0,0,0,0,0,1376,1243,107.9855899269999,76,0,64,7,0,8.0,9.0,8.349999999999994,31.099999999999994,0.004870106887520351,-32.900000000000006,-2.0999999999999943,18.599999999999994,49.49999999999997,107.9855899269999,0,0,0,0,0
1382,2023-10-16,3,7.0,,0,0,0,0,0,0,0,0,0,0,1417,1269,110.59776041400005,49,0,105,6,0,8.5,9.149999999999977,8.849999999999994,33.599999999999966,0.005015219084023501,-32.200000000000045,-2.2999999999999545,20.0,49.80000000000001,110.59776041400005,0,0,0,0,0
1413,2023-10-31,2,5.0,,754,0,0,0,754,0,0,0,754,0,1007,916,44.88206552600005,37,0,88,0,0,3.0500000000000007,3.6999999999999957,3.349999999999998,8.799999999999997,0.00513408789640053,-13.5,-0.3999999999999986,7.0,19.099999999999994,44.88206552600005,0,1.0353979830000004,24,0,0
1414,2023-10-31,2,6.0,,464,1,0,0,464,0,1,0,463,0,1024,983,68.84951230099998,26,0,19,0,0,5.8500000000000085,0.07500000000000001,5.400000000000006,14.199999999999974,0.00522076068114612,-10.400000000000006,-0.20000000000001705,0.5499999999999999,22.400000000000006,68.84951230099998,0,24.104306761000007,0,24.091872138000006,0
1415,2023-10-31,2,7.0,,464,1,0,0,464,0,1,0,463,0,980,930,65.34474368099988,29,0,27,0,0,5.300000000000004,0.07500000000000004,5.300000000000008,13.500000000000014,0.004996431120628123,-10.499999999999986,-0.19999999999998863,0.6,20.799999999999997,65.34474368099988,0,19.742013586000006,0,19.742013586000006,0
1416,2023-10-31,3,5.0,,983,2,0,0,983,0,2,0,981,0,1286,1212,80.45389858799996,64,0,22,0,0,3.8999999999999986,0.0,3.700000000000003,9.699999999999989,0.004551567919586607,-11.200000000000003,0.0,0.6499999999999999,20.89999999999999,80.45389858799996,0,36.127260242000006,6,35.723211535000004,2
1417,2023-10-31,3,6.0,,843,2,0,0,843,0,2,0,841,0,1224,1132,91.68630004099988,86,0,9,0,0,4.650000000000006,0.050000000000000044,4.6499999999999915,11.299999999999983,0.004332129963898917,-12.400000000000006,-0.09999999999999432,0.6,20.30000000000001,91.68630004099988,0,47.29881490300005,8,47.026286716000044,3
1418,2023-10-31,3,7.0,,700,2,0,0,700,0,2,0,698,0,2342,2238,101.313783022,86,0,33,0,0,4.5,0.04999999999999993,0.9500000000000002,3.1999999999999993,0.008289091810009202,-11.699999999999989,-0.29999999999999893,0.5499999999999999,22.5,101.313783022,0,65.02231472199998,4,60.78588102500001,51
1419,2023-11-01,2,5.0,,849,2,0,0,849,0,2,0,847,0,864,751,53.72539447899995,101,0,18,0,0,0.6500000000000004,0.04999999999999999,0.5499999999999998,2.5,0.004405016824717039,-7.700000000000001,-0.49999999999999994,0.6,8.7,53.72539447899995,0,53.72539447899995,0,53.614797567999936,3
1420,2023-11-01,2,6.0,,1,0,0,0,1,0,0,0,1,0,1005,540,32.23127028199995,96,0,415,0,0,10.0,8.850000000000023,9.949999999999989,78.79999999999995,0.005123891098195167,-34.10000000000002,-4.0,23.899999999999977,53.89999999999998,32.23127028199995,0,0,0,0,0
1421,2023-11-01,2,7.0,,783,2,0,0,783,0,1,1,781,0,2476,2435,69.5307618399999,29,0,15,0,0,1.4999999999999982,0.12499999999999989,1.75,4.099999999999998,0.012623636178240033,-18.4,0.10000000000000142,0.7,21.599999999999998,69.5307618399999,0,69.5307618399999,0,24.544659858000006,0
1449,2023-11-14,2,5.0,,239,1,0,0,239,0,0,1,238,0,373773,5356,90.1358849759996,368416,0,315565,0,108,2.5500000000000007,4.900000000000002,4.949999999999999,7.399999999999999,1.9056439278066688,-17.3,2.5,4.699999999999996,22.5,90.1358849759996,0,45.13712221299997,9,0,0
1450,2023-11-14,2,6.0,,2,0,0,0,2,0,0,0,2,0,1672,1665,89.97054489899985,6,0,3,0,0,3.299999999999997,7.049999999999997,3.9499999999999993,11.800000000000011,0.0085245232996839,-16.300000000000004,1.2999999999999972,6.699999999999996,24.10000000000001,89.97054489899985,0,0.858433929,17,0,0
1451,2023-11-14,2,7.0,,1,0,0,0,1,0,0,0,1,0,1621,1612,88.5159141810002,9,0,2,0,0,4.899999999999999,7.649999999999999,4.799999999999997,14.399999999999991,0.00826450494544713,-15.300000000000004,1.0,7.799999999999997,26.299999999999997,88.5159141810002,0,0.024786958999999997,8,0,0
1479,2023-11-29,2,5.0,,0,0,0,0,0,0,0,0,0,0,1115,1004,80.34212241400003,36,0,81,0,0,6.700000000000003,9.850000000000009,8.475000000000001,29.99999999999997,0.00568471499949016,-9.800000000000011,0.5,14.800000000000011,28.400000000000006,80.34212241400003,0,0,0,0,0
1480,2023-11-29,2,6.0,,0,0,0,0,0,0,0,0,0,0,1364,1118,71.10003600700003,20,0,231,0,0,8.300000000000011,9.75,9.275000000000006,22.950000000000003,0.0069542163760579175,-10.699999999999989,1.0999999999999943,17.19999999999999,29.19999999999999,71.10003600700003,0,0,0,0,0
1481,2023-11-29,2,7.0,,0,0,0,0,0,0,0,0,0,0,1208,925,68.63380013099999,20,0,265,0,0,7.700000000000003,10.0,9.650000000000034,32.700000000000045,0.006158866116039563,-17.69999999999999,-3.3999999999999773,19.80000000000001,33.099999999999994,68.63380013099999,0,0,0,0,0
1482,2023-12-01,3,5.0,,211,0,0,0,211,0,0,0,211,0,167891,780,44.996890859999986,167111,0,149163,2,11,7.149999999999999,7.700000000000003,7.100000000000001,13.0,0.5942202873929355,-8.700000000000003,1.9000000000000057,12.0,23.30000000000001,44.996890859999986,0,0,0,0,0
1483,2023-12-01,3,6.0,,2,0,0,0,2,0,0,0,2,0,638,614,41.68905864499997,16,0,9,0,1,8.399999999999999,8.849999999999994,8.500000000000007,18.299999999999997,0.0022580873504636514,-8.200000000000003,1.0,15.700000000000003,25.900000000000006,41.68905864499997,0,0,0,0,0
1484,2023-12-01,3,7.0,,0,0,0,0,0,0,0,0,0,0,683,618,40.44028436200002,9,0,57,0,0,7.450000000000003,7.900000000000006,8.599999999999994,23.60000000000001,0.0024173568344305232,-7.5,-1.299999999999983,17.599999999999994,26.099999999999994,40.44028436200002,0,0,0,0,0
1509,2023-12-12,2,5.0,,831,1,0,0,831,0,0,1,830,0,1855,1792,65.99573547,47,0,30,0,2,1.5999999999999979,0.04999999999999993,1.8500000000000014,4.600000000000001,0.00945753033547466,-5.100000000000001,0.1999999999999993,0.75,10.300000000000004,65.99573547,0,65.99573547,0,21.612137071000006,0
1510,2023-12-12,2,6.0,,792,2,0,0,792,0,1,1,790,0,2266,2214,66.58987165200008,50,0,8,0,0,2.549999999999997,0.07500000000000001,2.3000000000000025,5.100000000000001,0.011552972366676864,-11.399999999999999,0.40000000000000213,0.7499999999999999,17.599999999999998,66.58987165200008,0,66.4278287710001,5,22.839919963000003,0
1511,2023-12-12,2,7.0,,515,1,0,0,515,0,1,0,514,0,4739,4705,74.72970873400003,34,0,4,0,0,4.300000000000001,0.3250000000000002,4.050000000000004,6.799999999999997,0.02416131334760885,-11.0,1.6000000000000014,1.0500000000000003,18.800000000000004,74.72970873400003,0,29.40386923999999,6,29.261375887999993,0
1536,2023-12-27,2,5.0,,1,0,0,0,1,0,0,0,1,0,277449,225302,16079.331145916656,9916,0,43948,80,25,3.8999999999999986,9.699999999999989,9.850000000000001,27.400000000000034,1.414545732639951,-15.299999999999997,8.400000000000006,7.199999999999996,30.000000000000014,14288.524034863787,1195,0.15998486300000003,12,0,0
1537,2023-12-27,2,6.0,,0,0,0,0,0,0,0,0,0,0,839,826,85.86759688500021,13,0,2,0,0,4.800000000000001,7.5,5.074999999999999,12.700000000000003,0.004277556847149995,-13.100000000000009,1.7999999999999972,8.399999999999999,24.599999999999994,85.86759688500021,0,0.05113349400000001,8,0,0
1538,2023-12-27,2,7.0,,0,0,0,0,0,0,0,0,0,0,796,644,68.31604128800006,29,0,130,0,0,7.150000000000006,9.299999999999997,7.475000000000005,24.650000000000006,0.004058325685734679,-10.299999999999997,0.0,14.099999999999994,26.599999999999994,68.31604128800006,0,0,0,0,0
1539,2024-01-02,2,5.0,,1,0,0,0,1,0,0,0,1,0,2024,1347,79.93830742199995,75,0,628,0,0,9.25,9.849999999999994,9.650000000000006,32.0,0.010319159783827877,-28.19999999999999,-2.8999999999999773,22.69999999999999,47.30000000000001,79.93830742199995,0,0,0,0,0
1540,2024-01-02,2,6.0,,0,0,0,0,0,0,0,0,0,0,1985,1277,74.53107609799994,95,0,643,0,0,9.900000000000006,9.650000000000006,9.699999999999989,31.800000000000068,0.010120322218823289,-55.69999999999999,-3.5,23.5,62.5,74.53107609799994,0,0.016087347000000002,1,0,0
1541,2024-01-02,2,7.0,,0,0,0,0,0,0,0,0,0,0,1874,1102,70.53851564599985,72,0,741,0,0,9.25,10.0,9.750000000000028,32.19999999999993,0.009554399918425615,-57.900000000000034,-3.400000000000034,23.200000000000045,60.30000000000001,70.53851564599985,0,0.0016756450000000001,2,0,0
1542,2024-01-02,3,5.0,,0,0,0,0,0,0,0,0,0,0,2349,1790,119.40480013899993,72,0,520,0,0,8.75,9.599999999999994,9.599999999999994,32.39999999999998,0.008313867063070716,-30.0,-4.5,23.100000000000023,50.0,119.40480013899993,0,0,0,0,0
1543,2024-01-02,3,6.0,,0,0,0,0,0,0,0,0,0,0,2301,1548,111.99056615599982,104,0,694,0,0,9.800000000000011,9.650000000000006,9.550000000000011,32.599999999999966,0.008143979613506052,-26.899999999999977,-4.199999999999989,23.100000000000023,44.0,111.99056615599982,0,0,0,0,0
1544,2024-01-02,3,7.0,,1,0,0,0,1,0,0,0,1,0,2312,1630,107.78953071600014,92,0,632,0,0,9.599999999999994,9.800000000000011,9.600000000000023,32.60000000000002,0.008182912154031288,-69.80000000000001,-4.800000000000011,23.69999999999999,89.80000000000001,107.78953071600014,0,0,0,0,0
1569,2024-01-19,3,5.0,,623,17,0,0,623,0,17,0,606,0,473,418,53.163300088,52,0,21,0,0,0.07500000000000001,0.1499999999999999,0.10000000000000003,1.7,0.0016740992425851207,-1.1,-0.10000000000000009,0.34999999999999987,1.2999999999999998,53.163300088,0,53.163300088,0,53.163300088,0
1570,2024-01-19,3,6.0,,572,17,0,0,572,0,17,0,555,0,536,453,50.70068663299998,80,0,13,0,1,0.1499999999999999,0.17499999999999993,0.17499999999999993,1.0499999999999998,0.0018970765201387415,-1.15,0.19999999999999996,0.3999999999999999,1.4,50.70068663299998,0,50.70068663299998,0,50.70068663299998,0
1571,2024-01-19,3,7.0,,528,17,0,0,528,0,17,0,511,0,828,748,65.44156953199997,80,0,5,0,0,0.2749999999999999,0.375,0.27499999999999997,1.0500000000000003,0.0029305585049904438,-1.25,0.0,0.4999999999999998,1.7000000000000002,65.44156953199997,0,65.44156953199997,0,65.44156953199997,0
1602,2024-01-31,2,5.0,,312,14,0,0,312,0,14,0,298,0,3336,3233,128.56235933100004,38,0,81,14,3,5.450000000000003,0.5,1.6999999999999993,4.599999999999998,0.017008259406546343,-18.2,0.40000000000000036,0.6000000000000001,22.900000000000006,128.56235933100004,0,83.950964528,4,39.83912019999992,2
1603,2024-01-31,2,6.0,,379,14,0,0,379,0,11,3,365,0,254496,7453,131.08512263799977,247021,0,174826,9,60,6.800000000000011,1.8000000000000007,3.75,7.0,1.2975221780360966,-20.0,2.1000000000000014,1.9000000000000004,27.900000000000006,131.08512263799977,0,45.87950134299998,56,22.25470778300002,19
1604,2024-01-31,2,7.0,,158,0,0,0,158,0,0,0,158,0,1729,1404,109.72434297000002,46,0,293,0,1,8.849999999999966,8.649999999999999,8.799999999999997,24.700000000000017,0.00881513204853676,-21.19999999999999,3.5999999999999943,9.900000000000006,40.39999999999998,107.94597154700004,2,0,0,0,0
1605,2024-02-02,3,5.0,,686,8,0,0,686,0,6,2,678,0,1111,1062,54.848142731,28,0,29,0,1,0.6499999999999999,2.450000000000001,0.7000000000000006,2.3999999999999995,0.003932186593048772,-18.0,1.3000000000000007,1.4000000000000004,18.0,54.848142731,0,54.806322628000004,2,47.69859998599997,2
1606,2024-02-02,3,6.0,,615,6,0,0,615,0,4,2,609,0,2020,1936,56.89707521999981,9,0,76,0,1,1.1,3.4000000000000004,1.1499999999999995,3.3,0.007149430169179585,-12.05,2.1000000000000014,2.0999999999999996,14.0,56.89707521999981,0,52.58231055399985,6,44.05667130099994,35
1607,2024-02-02,3,7.0,,372,1,0,0,372,0,0,1,371,0,3973,3949,57.58831830000001,8,0,20,1,1,2.5,5.899999999999995,2.700000000000001,5.400000000000002,0.014061725773341827,-17.299999999999997,3.299999999999997,4.099999999999998,22.60000000000001,56.68971031700002,4,43.81445656399999,47,0,0
1632,2024-02-13,2,5.0,,847,14,0,0,847,0,13,1,833,0,1309,1240,87.09286443299997,60,0,13,0,0,1.75,0.6000000000000001,1.7500000000000018,4.599999999999996,0.0066738044254104215,-10.0,0.3000000000000007,0.8999999999999999,12.5,87.09286443299997,0,86.91339118499997,4,48.13929051000002,0
1633,2024-02-13,2,6.0,,553,13,0,0,553,0,11,2,540,0,2054,1985,109.02859586000017,62,0,20,0,0,2.75,1.5499999999999998,2.0,3.799999999999999,0.01047211175690833,-10.95,0.8000000000000007,1.8000000000000007,15.100000000000001,109.02859586000017,0,97.32760184700017,58,55.18408697599993,12
1634,2024-02-13,2,7.0,,0,0,0,0,0,0,0,0,0,0,1207,1131,105.39729924699988,43,0,50,0,0,8.5,9.850000000000009,8.299999999999997,21.099999999999966,0.0061537677169368815,-9.5,1.5999999999999943,15.099999999999994,27.5,105.39729924699988,0,0,0,0,0
1659,2024-02-28,2,5.0,,461,18,0,0,461,0,17,1,443,0,3428,3312,126.24593781399976,59,0,64,0,1,2.799999999999997,0.19999999999999996,1.0500000000000007,2.8999999999999986,0.017477312123993068,-19.95,0.29999999999999716,0.3500000000000001,20.4,126.24593781399976,0,115.89444095799972,95,80.91698682799995,10
1660,2024-02-28,2,6.0,,331,309,0,0,331,0,304,5,22,0,419270,403880,11566.844246310864,12905,0,3640,0,291,5.599999999999994,0.0,2.3500000000000005,2.4999999999999964,2.1376057917813807,-19.1,4.200000000000003,0.09999999999999998,30.4,11566.839314409865,4,9711.809884943978,1415,8436.472858737063,1182
1661,2024-02-28,2,7.0,,293,280,0,0,293,0,269,11,13,0,566459,551488,14095.021540198266,13000,0,3849,0,457,7.150000000000006,0.0,3.299999999999999,2.8999999999999915,2.888034057306006,-43.5,5.0,0.04999999999999993,48.5,13433.905940382276,2554,10236.036140298058,2859,8576.830029695127,353
1662,2024-03-01,3,5.0,,673,13,0,0,673,0,13,0,660,0,910,841,63.35006412700001,69,0,3,0,4,0.3500000000000003,0.30000000000000004,0.44999999999999996,1.85,0.003220782897996744,-1.1,0.20000000000000018,0.5999999999999999,1.9500000000000002,63.35006412700001,0,63.35006412700001,0,63.35006412700001,0
1663,2024-03-01,3,6.0,,612,13,0,0,612,0,13,0,599,0,1537,1473,71.08172675600007,64,0,10,0,0,0.8500000000000001,0.8000000000000003,0.8500000000000001,2.500000000000001,0.00543993770793516,-1.0999999999999996,0.5,1.0999999999999996,3.3999999999999995,71.08172675600007,0,71.08172675600007,0,70.99195213000007,2
1664,2024-03-01,3,7.0,,561,13,0,0,561,0,12,1,548,0,2921,2886,77.88637284000013,34,0,3,0,1,1.5499999999999998,2.000000000000001,1.8499999999999996,2.299999999999999,0.010338359170382954,-14.6,1.4000000000000004,2.4000000000000004,18.15,77.88637284000013,0,77.80254758700013,5,26.78402153800001,12
1689,2024-03-12,2,5.0,,0,0,0,0,0,0,0,0,0,0,481951,427364,18574.59961252805,9260,0,46177,14,17,4.799999999999997,10.0,8.550000000000011,18.10000000000001,2.457178545936576,-33.0,4.5,5.5,48.80000000000001,18538.306452720084,96,2.2214066389999996,91,0,0
1690,2024-03-12,2,6.0,,0,0,0,0,0,0,0,0,0,0,4737,4692,118.69849854300013,41,0,25,0,1,4.799999999999997,8.400000000000006,5.149999999999999,12.400000000000006,0.024151116549403488,-11.799999999999997,3.0,8.400000000000006,26.30000000000001,118.69849854300013,0,0.142035899,4,0,0
1691,2024-03-12,2,7.0,,0,0,0,0,0,0,0,0,0,0,4280,4178,118.31113895000003,64,0,70,0,0,5.550000000000004,8.850000000000009,5.800000000000004,13.600000000000009,0.021821148159477922,-11.300000000000011,2.3000000000000114,9.300000000000011,26.80000000000001,118.31113895000003,0,0.035940058,2,0,0
1719,2024-03-26,2,5.0,,1,0,0,0,1,0,0,0,1,0,1711,1622,121.50885530100005,84,0,33,0,0,5.25,8.450000000000003,7.649999999999999,13.0,0.008723360864688489,-12.599999999999994,3.700000000000003,9.600000000000009,27.60000000000001,110.4242086400001,6,0.010193035,2,0,0
1720,2024-03-26,2,6.0,,0,0,0,0,0,0,0,0,0,0,1440,1183,98.90967546900016,104,0,184,0,0,7.299999999999997,9.349999999999994,9.25,28.400000000000034,0.007341694707861731,-10.599999999999994,-0.9000000000000057,14.999999999999986,30.0,98.90967546900016,0,0,0,0,0
1721,2024-03-26,2,7.0,,0,0,0,0,0,0,0,0,0,0,1922,1559,105.11138637500011,76,0,324,0,0,7.699999999999989,10.0,9.25,29.399999999999977,0.009799123075354339,-10.5,-1.4000000000000057,16.69999999999999,30.0,105.11138637500011,0,0,0,0,0
1722,2024-04-01,2,5.0,,0,0,0,0,0,0,0,0,0,0,2533,1947,92.29247454800038,75,0,555,0,0,9.400000000000006,9.700000000000003,9.799999999999983,32.30000000000001,0.012914244927092892,-32.80000000000001,-1.9000000000000057,21.299999999999983,50.0,92.29247454800038,0,0,0,0,0
1723,2024-04-01,2,6.0,,1,0,0,0,1,0,0,0,1,0,2981,1813,116.1423040690001,67,0,1143,0,0,8.400000000000006,8.100000000000001,9.050000000000011,29.899999999999977,0.01519832772509432,-32.30000000000001,3.0,13.900000000000006,49.80000000000001,116.1423040690001,0,0,0,0,0
1724,2024-04-01,2,7.0,,0,0,0,0,0,0,0,0,0,0,2118,1062,77.05050735200003,233,0,1019,0,0,9.700000000000017,9.049999999999997,9.699999999999989,32.10000000000008,0.010798409299479964,-30.100000000000023,-3.700000000000017,22.799999999999983,49.900000000000034,77.05050735200003,0,0,0,0,0
1725,2024-04-01,3,5.0,,9,9,0,0,9,0,0,9,0,0,656581,611564,20830.963592637334,5985,0,39413,10,304,7.949999999999989,10.0,5.699999999999999,4.200000000000003,2.3238514900545058,-80.0,6.300000000000011,3.099999999999998,90.0,11793.522880104523,2242,585.3724883909983,634,0,0
1726,2024-04-01,3,6.0,,1,0,0,0,1,0,0,0,1,0,209306,2298,136.97686950700023,206892,0,173314,2,5,8.549999999999983,7.700000000000003,6.699999999999996,13.499999999999993,0.7408013024704466,-11.800000000000004,3.9000000000000057,9.5,29.0,121.18341310300035,5,0.43156026200000003,4,0,0
1727,2024-04-01,3,7.0,,0,0,0,0,0,0,0,0,0,0,2278,2010,135.24570850600008,91,0,209,0,0,9.0,9.700000000000003,8.799999999999997,23.4,0.00806257521058965,-10.399999999999977,3.9000000000000057,13.5,29.400000000000034,134.16352452400014,1,0,0,0,0
1758,2024-04-15,2,5.0,,0,0,0,0,0,0,0,0,0,0,2262,1497,72.40286039499995,90,0,719,0,0,9.150000000000034,9.250000000000057,9.549999999999983,34.30000000000001,0.011532578770266137,-26.399999999999977,-3.1000000000000227,23.099999999999966,45.799999999999955,72.40286039499995,0,0,0,0,0
1759,2024-04-15,2,6.0,,1,0,0,0,1,0,0,0,1,0,1524,897,59.574070767000045,41,0,606,0,0,9.699999999999989,8.89999999999992,9.550000000000011,34.700000000000045,0.0077699602324869995,-68.09999999999997,-5.5,23.5,86.5,59.574070767000045,0,0,0,0,0
1760,2024-04-15,2,7.0,,0,0,0,0,0,0,0,0,0,0,1870,939,48.60886603399999,44,0,923,0,0,9.000000000000057,10.0,9.599999999999966,35.299999999999955,0.009534006322014888,-67.70000000000005,-5.0,24.299999999999955,87.5,48.60886603399999,0,0,0,0,0
1761,2024-04-15,3,5.0,,1,0,0,0,1,0,0,0,1,0,2285,1651,120.81398374000005,50,0,605,0,0,9.399999999999977,7.349999999999966,9.399999999999977,33.5,0.008087350463651164,-69.89999999999998,-4.399999999999977,22.899999999999977,89.79999999999995,120.81398374000005,0,0,0,0,0
1762,2024-04-15,3,6.0,,2,0,0,0,2,0,0,0,2,0,2537,1609,110.17726709699994,54,0,895,0,0,8.599999999999966,9.75,9.550000000000011,34.90000000000009,0.008979259573865648,-69.89999999999998,-4.5,23.700000000000045,89.89999999999998,110.17726709699994,0,0,0,0,0
1763,2024-04-15,3,7.0,,2,0,0,0,2,0,0,0,2,0,2692,1580,103.53937979699977,81,0,1073,0,0,8.899999999999977,9.0,9.599999999999966,35.30000000000007,0.009527854463084873,-70.0,-4.600000000000023,23.0,89.0,103.53937979699977,0,0,0,0,0
1794,2024-04-30,2,5.0,,2,0,0,0,2,0,0,0,2,0,2070,1569,103.67817978800018,45,0,473,0,1,8.650000000000006,10.0,9.599999999999994,30.599999999999966,0.01055368614255124,-31.30000000000001,-1.6999999999999886,19.900000000000034,49.89999999999998,103.67817978800018,0,0,0,0,0
1795,2024-04-30,2,6.0,,1,0,0,0,1,0,0,0,1,0,1890,1376,83.32217886000008,36,0,492,0,0,9.5,9.749999999999972,9.699999999999989,32.10000000000002,0.009635974304068522,-10.900000000000034,-4.0,23.100000000000023,29.80000000000001,83.32217886000008,0,0,0,0,0
1796,2024-04-30,2,7.0,,2,0,0,0,2,0,0,0,2,0,1664,939,62.605119680999955,49,0,701,0,0,9.599999999999994,9.850000000000023,9.599999999999966,32.89999999999998,0.008483736106862445,-19.099999999999966,-4.5,23.200000000000045,37.400000000000034,62.605119680999955,0,0,0,0,0
1797,2024-04-30,3,5.0,,350,7,0,0,350,0,0,7,343,0,2575,2497,143.66073680000008,60,0,22,0,2,8.099999999999994,3.200000000000003,3.2499999999999964,9.200000000000003,0.009113753804771006,-17.6,1.5,3.1000000000000014,27.900000000000034,143.66073680000008,0,53.03743661899994,48,0,0
1798,2024-04-30,3,6.0,,285,278,0,0,285,0,235,43,7,0,793387,785839,21896.805690099365,6323,0,1515,5,188,8.25,0.02500000000000001,2.4499999999999993,2.400000000000002,2.808051957244992,-50.9,4.799999999999997,0.24999999999999994,54.9,21876.048992113392,108,15729.558815073577,2909,10394.299819307875,954
1799,2024-04-30,3,7.0,,2,0,0,0,2,0,0,0,2,0,2277,2106,142.51660642900012,46,0,140,0,0,8.900000000000034,8.349999999999994,8.149999999999999,27.55000000000002,0.00805903588872372,-13.200000000000003,2.4000000000000057,9.599999999999994,30.100000000000023,142.51660642900012,0,0,0,0,0
1800,2024-05-01,2,5.0,,491,9,0,0,491,0,9,0,482,0,1557,1474,91.87570877899999,64,0,24,0,0,4.0,0.04999999999999993,3.5,8.700000000000003,0.007938207402875498,-12.5,0.7000000000000028,0.30000000000000004,20.799999999999997,91.87570877899999,0,47.743069155,12,47.28551311400002,0
