calendar_dte,target_credit,exit_target,slippage,mode,trades,win_rate,target_hit_rate,avg_pnl,median_pnl,total_pnl,profit_factor,avg_return_on_max_risk,worst_trade,max_drawdown,longest_losing_streak,missing_next_minute
2,5.0,1.0,0.05,persist_3,643,0.5614307931570762,0.5318818040435459,435.53144634525927,7847.039999999953,280046.7200000022,1.1053526182334004,0.04281696575443215,-10852.95999999993,193840.08000000005,10,0
2,5.0,1.0,0.05,touch,643,0.6671850699844479,0.6578538102643857,2399.372814930015,7847.0400000000345,1542796.7200000044,1.7692508270810308,0.23573171927211828,-10652.959999999943,128503.59999999977,8,0
2,5.0,1.0,0.1,next_minute,643,0.5878693623639192,0.6283048211508554,399.139533437017,4547.039999999929,256646.72000000213,1.110467198936134,0.03890248166403649,-10752.959999999941,184977.19999999923,8,18
2,5.0,1.0,0.1,persist_2,643,0.5738724727838258,0.5505443234836703,544.3183825816518,7647.040000000073,349996.72000000253,1.1339720342776933,0.052785340839130585,-10952.95999999993,217868.95999999935,10,0
2,5.0,1.0,0.1,persist_3,643,0.5583203732503889,0.5272161741835147,288.01978227060977,7747.039999999978,185196.72000000253,1.06854338116365,0.02804644806473283,-10952.95999999993,210318.9599999994,10,0
2,5.0,1.0,0.1,touch,643,0.6656298600311042,0.656298600311042,2240.1193157076204,7747.040000000046,1440396.7200000025,1.7044412766359607,0.21797087202591256,-10752.959999999941,132503.5999999998,8,0
2,5.0,1.0,0.15,next_minute,643,0.583203732503888,0.6267496111975117,291.0524416796285,4847.0400000000345,187146.7200000013,1.0791035997955096,0.028129313617791182,-10852.959999999943,211727.1999999996,9,17
2,5.0,1.0,0.15,persist_2,643,0.5738724727838258,0.5505443234836703,410.25928460342294,7547.040000000059,263796.7200000013,1.0996037759347284,0.039355791101246665,-11052.959999999932,246768.95999999996,10,0
2,5.0,1.0,0.15,persist_3,643,0.5583203732503889,0.5256609642301711,140.197076205289,7547.040000000074,90146.72000000092,1.0329087825452568,0.013526869959268708,-11052.959999999932,247218.95999999996,10,0
2,5.0,1.0,0.15,touch,643,0.6625194401244168,0.6531881804043546,2056.449020217727,7647.040000000022,1322296.7200000004,1.6331497438722735,0.19816559373099085,-10852.959999999943,137303.59999999998,8,0
2,5.0,1.0,0.25,next_minute,643,0.567651632970451,0.6174183514774495,-92.46233281492773,4547.040000000023,-59453.279999997576,0.9763037374879936,-0.008736575448549689,-11052.959999999943,281839.3599999995,9,16
2,5.0,1.0,0.25,persist_2,643,0.567651632970451,0.5443234836702955,53.10531881804264,7347.040000000011,34146.720000002366,1.0124347464514554,0.004823545153446454,-11252.95999999993,332418.9599999995,10,0
2,5.0,1.0,0.25,persist_3,643,0.552099533437014,0.5163297045101088,-205.21505443234628,7347.039999999988,-131953.2799999978,0.9535507023353545,-0.019377232263230928,-11252.95999999993,343568.9599999996,10,0
2,5.0,1.0,0.25,touch,643,0.6516329704510109,0.6423017107309487,1603.3386003110404,7447.04,1030946.7200000011,1.466299081577635,0.15152314357872992,-11052.959999999943,164303.59999999998,8,0
2,5.0,2.0,0.0,next_minute,643,0.6547433903576982,0.7465007776049767,512.2032970451039,3347.039999999977,329346.72000000224,1.190659582322443,0.051365677001028294,-10552.959999999943,117153.59999999992,6,15
2,5.0,2.0,0.0,persist_2,643,0.6516329704510109,0.6360808709175739,1090.352597200623,5947.0400000000145,701096.7200000001,1.3341876934994483,0.1084144549268151,-10652.959999999937,101841.44000000012,9,0
2,5.0,2.0,0.0,persist_3,643,0.6251944012441679,0.6080870917573873,687.086656298602,6047.0399999999945,441796.72000000044,1.1961175921645069,0.06853626878717721,-10652.959999999937,116565.11999999973,10,0
